date,A005930,A000660,A005380,A068270,A000270,A105560,A005490,A055550,A035420,A051910,A006400,A012330,A003670,A086790,A066570,A035720,A010130,A012450,A000810,A033780,A009540,A015760,A011200,A003550,A017670,A000100,A034020,A096770,A024110,A034730,A042700,A030200,A047050,A009150,A042660,A010140,A086280,A005830,A003490,A090430,A010950,A051900,A011790,A034220,A006800,A011070,A010120,A036570,A021240,A029780,A022100,A005940,A097950,A028050,A009830,A011170,A066970,A011780,A032640,A006260,A071050,A003230,A036460,A005070,A078930,A016360,A010620,A004020,A035250,A039490,A000720,A001040,A001570,A000150,A001450,A002380,A004990,A052690,A001440,A004370,A008930,A012750,A000880,A002790,A000120,A030000,A018880,A009420,A028670,A026960,A051600,A103140,A111770,A008770,A023530,A006280,A017800,A007310,A000240,A005850,A069620,A047040,A004170,A014680,A006360,A042670,A000080,A014820,A010060,A003090,A004000,A073240,A002710,A009240,A004490,A009970,A005300,A001120,A069960,A001740,A003620,A001800,A000210,A005420,A004800,A039130,A069260,A006110,A032350,A006650,A001430,A114090,A005250,A093370,A003030,A001680,A016380,A000670,A105630,A008730
2010-08,-0.06666666666666665,-0.06222222222222218,-0.05033557046979864,0.07273719970880843,-0.003236245954692518,-0.05631067961165048,-0.011178861788617933,-0.053608247422680444,0.06793864053464449,0.04863221884498481,-0.0117647058823529,0.06112469437652801,0.13840752067051754,-0.12482269503546095,-0.040797833346908896,-0.17293320878094354,0.13163481953290868,0.004543337463640107,-0.07038834951456308,0.026936026936027035,-0.016756249256895006,-0.12198795180722888,-0.05174914278018916,0.05133680151150455,-0.03000661398684168,0.1230322338830585,-0.10765448842926173,0.032390263170888334,-0.07348242811501593,0.01442841287458374,0.04638472032742147,0.02453271028037385,0.0015015015015014122,-0.1648351648351648,0.16209691906943324,0.07896063168505352,0.20145876356606185,-0.08288043478260865,-0.01219247966278636,0.13871151358344114,0.023008849557522026,0.07919463087248313,0.1155234657039712,-0.08264783023366717,-0.043414275202354635,-0.17500000000000004,0.09772727272727266,0.22340425531914887,-0.04186602870813394,0.02294455066921608,0.09284517827231387,-0.05647877835167303,-0.059196617336152224,0.06882980243417713,0.3948193650930023,0.08406215194726951,0.37129035764757035,0.17358490566037732,-0.06022584692597244,0.22651356993736949,-0.06952662721893488,-0.08605341246290799,-0.024823109076897887,0.2816568047337278,0.18697225572979503,-0.03334270749112389,-0.0092592592592593,0.0536585365853659,0.10858585858585856,-0.00574052812858783,0.012652052299486183,0.19460009458433047,-0.1484375,0.04803137629829202,-0.13580246913580252,-0.02455147420697057,-0.0859925841962691,-0.00917431192660545,-0.1930048679679569,-0.05122494432071267,-0.23610053313023605,-0.03171953255425708,0.11097723543888427,0.132933732933733,-0.06677265500794916,0.004115226337448652,0.043352601156069426,0.029443838604144013,-0.0458343505182095,0.050582464745554834,-0.026898734177215222,0.18296529968454256,0.07262569832402233,0.10392156862745106,0.07916718424776037,0.11999810691213697,-0.06418139892390473,-0.07999999999999996,-0.029783393501805033,-0.055071231129066534,-0.012690007760076671,-0.01691542288557213,0.019433806372436857,-0.0492424242424242,0.07000919217043355,-0.09174822064056942,-0.01187335092348285,-0.0078125,0.3429629293112848,0.014382154388024704,0.010479041916167775,0.045555401469976387,-0.030066145520144305,-0.0708333333333333,-0.1301482701812191,0.06055045871559628,-0.04852695161352116,0.1253968253968254,0.016949152542372836,-0.04637681159420293,-0.3692856712642294,0.09686642268984436,0.12538403092068306,0.21473270159127478,0.3032756225285882,-0.01704248017527188,0.16570510914173564,0.022727272727272707,-0.04180997420464316,0.026509572901325384,0.037735849056603765,-0.1385927505330491,0.07354248698082055,-0.040091930541368725,-0.017141872684985793,-0.1845979614949037,-0.047804682028628864,-0.0016666666666667052,-0.16867690058479534,0.02111111111111108
2010-09,0.02777777777777768,0.04976303317535535,0.08127208480565362,0.08233896963184972,0.19480519480519476,0.008230452674897082,0.060637204522096644,-0.0490196078431373,-0.0025453130572938854,-0.033333333333333326,-0.0714285714285714,0.18433179723502313,0.30743209630882506,0.09400324149108585,-0.003110106253118028,0.12092333756882678,0.17448405253283306,0.022631440818825954,0.018276762402088753,0.11475409836065564,0.24052839189065223,0.00857632933104635,0.6276061723337429,-0.04069373838332857,0.061905616364615,0.04209428452231956,0.23400778949368295,0.1411752514866007,0.07586206896551717,0.11050328227571127,0.027379400260756137,0.04218928164196134,0.20539730134932532,0.09210526315789469,0.16952493212625974,0.13136450926454568,-0.07011897795982058,0.04444444444444451,0.06446660019940187,0.041825717090195225,0.21972318339100338,0.04726368159203975,0.11165048543689315,0.18320933103739567,0.1406153846153846,0.06060606060606055,-0.03209109730848858,0.0304347826086957,0.10861423220973787,0.07289719626168223,0.2419531421064156,0.188087587766274,0.08314606741573027,0.15150815448557475,0.01863258392362188,0.13636389155564532,-0.06615402909350354,0.16559485530546625,-0.01602136181575431,-0.004255319148936176,0.11287758346581866,0.051948051948051965,0.13079501915708813,0.014773776546629813,0.12195121951219523,0.11897012564321696,0.17445068602107772,0.08333333333333326,0.1298405466970387,0.161662817551963,0.13282479524650714,0.038460615657765373,0.05504587155963292,0.270833981236718,0.05714285714285716,0.23154720269696938,0.08435102469784561,0.3055555555555556,-0.004197054217086937,0.023474178403755763,0.0534396809571287,0.07931034482758625,-0.012345109259985665,0.08500382105696325,0.023850085178875657,0.11065573770491799,0.18282548476454297,-0.032838983050847426,0.056769879342927654,0.04659079856045123,0.12195121951219523,0.15733333333333333,0.023958333333333304,0.15985790408525746,0.2226502073325829,0.006493415029227512,0.4822997946611909,0.181159420289855,0.2648837209302326,0.4483573357335733,0.04817605991955243,0.13866396761133593,0.041592967079384424,0.2310756972111554,0.024521508432821637,0.24090853434553683,0.04806408544726293,0.20472440944881898,-0.04973055988742037,0.00868055555555558,-0.05481481481481476,0.09702234896213269,0.042157470551766885,-0.058295964125560484,0.1382575757575757,0.04325259515570945,0.033553894264968465,0.08321579689703817,0.1499999999999999,0.13475177304964547,0.040752500775897094,0.06021269940569285,0.11935479136394989,-0.020164851339417145,0.14953156071260176,-0.007712335792338987,0.13015970202561356,0.1347222222222222,0.011890072910824445,-0.010043041606886627,0.290909090909091,0.10643564356435653,0.25141978230004725,0.23144453312051083,0.1270230791703184,0.16388888888888897,0.055327704841295455,0.14858096828046752,0.03121565179160246,0.05875952121871597
2010-10,-0.041184041184041176,0.04514672686230248,0.11111111111111116,0.11406029573122933,0.22010869565217384,0.020408163265306145,-0.10465116279069764,-0.002290950744558984,0.017862657456318543,0.040479760119940034,-0.009615384615384581,0.08949416342412442,-0.03142835400654442,-0.053333333333333344,0.031219387537799737,-0.003841551734995896,-0.09424920127795522,-0.07079736862366015,-0.01025641025641022,0.016176470588235237,0.11908331260546001,0.006802721088435382,-0.21597521931443686,-0.024250978379418697,-0.0058465697870901945,-0.14015773249529606,0.0435860327626556,0.03780253553592017,0.03525641025641035,-0.049261083743842415,0.017766497461928932,-0.02844638949671774,-0.12935323383084574,-0.008032128514056214,0.0990854791940321,0.046426277640150504,0.04590980597797589,0.12624113475177312,-0.07730925575557757,-0.09249760097705662,-0.015602836879432647,-0.10926365795724469,0.11644832605531286,-0.02284584546103574,-0.02985343044690225,-0.06785714285714284,-0.03422459893048124,0.044303797468354444,-0.07995495495495497,-0.060975609756097615,-0.1540902679830748,-0.04797916562327842,-0.10165975103734437,0.1809230314607453,0.11697656840513981,0.16705861428402047,0.008276740237691094,0.026206896551724146,-0.009497964721845276,-0.02564102564102566,0.0128571428571429,0.06481481481481488,-0.0552708483334039,-0.16924476797088261,0.06884057971014501,-0.007702307442313927,-0.0026454746510619076,-0.06837606837606836,0.06653225806451624,0.1312127236580516,0.0386158404332233,-0.13616514948477432,0.07826086956521738,-0.006550236151104061,0.08108108108108114,0.01634668504000536,-0.08001860897883228,-0.06737588652482274,0.0014053835051024421,-0.050458715596330306,-0.07912171114896838,-0.009584664536741228,-0.03523199850474279,-0.0459446280543967,0.18469217970049923,-0.09594095940959413,-0.021077283372365363,0.303395399780942,-0.012396967062474507,0.1421003717472118,-0.09999999999999998,-0.07373271889400923,0.11902339776195325,-0.12251148545176105,-0.030526042659306474,-0.07419251007613081,0.09957333628857978,-0.10429447852760731,-0.11233682662254085,0.19195214790647097,-0.03369943981297696,-0.06222222222222218,-0.049915725709361425,0.07119741100323629,0.08894396764328705,0.16073807291923625,-0.031847133757961776,0.0032679738562091387,-0.06364982628011617,0.05651176133103841,0.047021943573667624,0.28158626526417607,0.07019631171921481,0.03333333333333344,0.06489184692179695,0.07960199004975133,0.001298583245678886,-0.07161458333333337,-0.09782608695652173,-0.0357142857142857,0.14256549066385293,-0.08939371588729905,0.0853078083000065,-0.09208352110560314,0.016264512332138548,-0.10388216351601165,-0.02708803611738153,-0.04039167686658507,0.013745704467353903,0.25652173913043486,0.03345070422535201,0.02460850111856816,0.030443414956982107,-0.07863469431842729,0.11602467727720467,-0.013126491646778038,-0.047572618065402805,-0.04796511627906974,0.06416542315071405,-0.03802672147995889
2010-11,0.10872483221476514,0.015118790496760237,0.014705882352941124,0.2992214614013695,0.09020044543429839,0.08200000000000007,-0.016233766233766267,0.02640642939150406,-0.017549182422074594,0.11815561959654186,0.07119741100323629,-0.017857142857142905,0.06198931489629156,0.18935837245696407,0.039350322154303674,-0.025477304336831486,-0.01763668430335097,0.03332688890730151,-0.010362694300518172,-0.09261939218523874,0.013642343527545897,-0.06418918918918914,0.044927852614727426,0.014912223025840055,0.0029574735697046606,0.0062855014433373935,-0.0880309222076332,0.09602428370474558,0.003095975232198178,-0.07357512953367873,-0.00872817955112215,0.04729729729729737,-0.08285714285714285,0.012145748987854255,-0.00835080914905928,0.0523016220955721,-0.009413150836028228,-0.03652392947103278,-0.008384765307779762,0.04422890211195174,0.1556195965417868,0.020000000000000018,0.039113428943937434,0.027257910414207887,-0.049170451385670555,-0.003831417624521105,-0.10077519379844957,0.002020202020202033,0.02692778457772338,0.17625231910946204,-0.12077949145477285,-0.0352464622021148,-0.011547344110854452,0.03342389361550002,0.03930272845387606,-0.01814818264175222,-0.16013470848242473,0.06317204301075274,-0.02602739726027392,-0.11403508771929827,-0.02538787023977429,-0.05797101449275366,-0.03900295884515381,0.18811610076670315,0.0661016949152542,0.009317787312088655,-0.07447135839407537,0.00917431192660545,-0.015122873345935761,-0.033391915641476255,-0.16069064355422102,0.0012570710245127792,-0.040322580645161255,-0.07260978093079773,-0.06666666666666665,-0.10187710131827665,0.12520016856300042,-0.28060836501901143,-0.011220265313547917,-0.012077294685990392,-0.029599177800616605,-0.1112903225806452,0.04477648084467467,0.07087284911125002,0.0632022471910112,0.07755102040816331,-0.1004784688995215,0.09243697478991586,0.00836838733041767,-0.09268451460655869,-0.0998389694041868,0.19402985074626855,-0.054545454545454564,0.010471204188481575,0.028230495756780494,-0.13120800550227119,0.09695625881878644,-0.09589041095890416,0.025683512841756517,-0.1636470281543274,-0.05178710001369424,0.10426540284360186,-0.007005450165532445,-0.05740181268882172,0.04711864022919521,-0.100692821014154,-0.044736842105263186,0.0,-0.08308114602025607,-0.04289980993755094,0.2694610778443114,-0.2570754716981132,-0.03974430239021676,0.11520737327188946,-0.0031250000000000444,0.01228878648233489,0.07262635039620258,-0.03927068723702665,-0.03614457831325302,0.01388888888888884,-0.12666385592965124,0.08223986176359421,0.18449698565922845,-0.03855062872270021,-0.1480038606650873,-0.03141012843548274,-0.09744779582366592,-0.10969387755102045,-0.10060142154182616,-0.08996539792387548,0.141396933560477,-0.11790393013100442,-0.004220570694559167,-0.19953106682297772,-0.04060017652250658,-0.044740024183796856,-0.0061163905875510904,0.23664122137404586,-0.07532051282051277,-0.010683760683760646
2010-12,0.14891041162227614,0.02127659574468077,0.005797101449275255,0.03555699949462143,0.03370786516853941,0.10905730129390023,0.07150715071507152,0.18344519015659966,0.15816334823242584,0.0077319587628865705,0.015105740181268867,0.034545454545454435,0.03891396019826887,0.13947368421052642,0.1456302963470728,0.009146934803762496,-0.007181328545781018,-0.046079418394347926,0.17801047120418856,0.03189792663476876,0.19246405670329159,0.09025270758122739,-0.0643221432521558,0.06854196089609865,0.014608188720173443,0.13186508120112905,0.06187718390060826,0.17220775711724112,0.15740740740740744,-0.02460850111856827,0.023899371069182385,-0.005376344086021501,0.12616822429906538,-0.008000000000000007,0.223906617145456,0.2409698787651544,-0.05695233515962095,0.17647058823529416,-0.019716233646581927,0.04879957285414438,0.15336658354114707,0.019607843137254832,-0.04391468005018817,0.006319072108545765,0.1336452697762831,0.03076923076923066,0.11330049261083741,-0.15927419354838712,-0.03933253873659115,-0.006309148264984188,0.12101457864169718,0.2323463656687932,0.014018691588784993,0.03504099069493938,-0.023622252317949788,0.1047233060986914,-0.10896696907423187,0.1428571428571428,0.00843881856540074,0.054455445544554504,0.29232995658466,0.11076923076923073,0.0935575667102071,-0.023046784973496215,0.0365659777424483,0.3553824937129877,0.2873601430667645,0.13181818181818183,0.07293666026871404,0.056363636363636394,0.14398620958823916,-0.006290820210762549,0.15126050420168058,0.09608216388507684,0.1674107142857142,0.17761321405863773,0.08958465975057117,-0.04334038054968292,-0.09503587412090642,-0.004889975550122272,0.07710230883287439,0.016333938294010864,0.052986579514637366,0.16397093917378158,0.24438573315719947,0.04924242424242431,0.06382978723404253,0.13230769230769224,-0.04979363158679906,0.01883408071748871,-0.06261180679785328,0.0,0.014423076923076872,-0.041450777202072575,-0.0010573064714527458,0.1346945166987099,1.116776920249908,-0.015151515151515138,0.05829294561120091,0.06210550923400615,0.09555903237453367,0.10300429184549365,0.0828934112431996,0.009615384615384581,0.1600086514545258,0.12000189053785792,-0.024793388429752095,0.061889250814332275,0.08731274281757528,0.0028368794326241176,-0.02240566037735847,-0.12063492063492065,0.10390738060781479,0.1446280991735538,0.028213166144200663,0.11229135053110784,0.16083281947114503,0.1284671532846715,0.1625000000000001,0.2191780821917808,-0.08179310344827584,-0.053936732860991876,0.0829542440994675,-0.1471347444501807,-0.004696092768429083,-0.02574144051299665,0.007712082262210762,0.025787965616045794,-0.01933130699088148,0.040557667934093766,0.10149253731343277,0.022277227722772297,-0.012715378236432318,0.06180433509080263,0.07122451944027497,-0.02278481012658229,0.02256397121037579,0.05802469135802468,0.0829722703639515,-0.049676025917926525
2011-01,0.0337197049525817,0.2354166666666666,0.03170028818443793,0.0716352354725136,0.0810276679841897,-0.04166666666666663,-0.06776180698151946,-0.06238185255198492,-0.11893735264398786,0.07416879795396425,-0.0714285714285714,-0.0913884007029877,-0.23349711600085454,0.025404157043879882,-0.008472224631020264,0.04403445615839541,0.07414104882459305,-0.09468660396566697,0.028888888888888964,-0.08655332302936636,0.09480702138022212,-0.05960264900662249,-0.12970365084299051,-0.024057524645624384,-0.05187907132119596,-0.13256755099538076,-0.08158010999223042,0.05412102448045175,-0.09599999999999997,0.16972477064220182,-0.03808353808353804,-0.09621621621621623,0.049792531120331995,0.048387096774193505,0.12516876199913307,0.03518313358176384,0.046974372735811176,0.008888888888888946,0.04452798663324975,-0.04565123892950873,0.2054054054054053,0.04358974358974366,0.1561679790026247,-0.04145486177182156,-0.003826475772819138,0.04850746268656714,-0.15486725663716816,-0.0767386091127098,-0.13399503722084372,-0.12063492063492065,-0.07168534573905694,-0.08685840707964598,-0.11290322580645162,0.026042711048726686,0.3048360852516738,0.34200933558136626,-0.10479833492715307,0.6039823008849559,-0.08647140864714087,-0.03755868544600938,0.12877939529675242,0.005540166204986097,-0.13608344175927312,0.013446567586695046,0.27760736196319025,0.0022743868133445755,-0.08259200883356044,0.11646586345381515,-0.07155635062611809,0.061962134251290824,0.201930458021778,-0.043091397849462365,0.02481751824817513,0.08442046253140223,0.12045889101338436,-0.13561465458251643,-0.05967071116763478,-0.13701657458563532,0.12539268618545307,0.004914004914004844,-0.10108161258603732,-0.03749999999999998,0.22269915692619247,-0.1454280377238143,0.17834394904458595,0.025270758122743597,-0.11499999999999999,0.0910326086956521,-0.05239715074865536,-0.04225352112676062,-0.01717557251908397,-0.07916666666666672,0.18957345971563977,0.021621621621621623,-0.04228167955301698,-0.10071914867517173,-0.3690481357697817,-0.007692307692307665,-0.12911843276936774,0.09948642699926635,-0.11899373832802373,0.07392996108949412,-0.06189093976381854,0.04761904761904767,0.025860943821900628,0.06785669072034439,-0.0805084745762712,-0.04601226993865026,0.148484004926841,-0.036209335219236194,-0.014475271411338975,0.03971119133573997,-0.07996853696906137,0.03971119133573997,0.09756097560975618,-0.024556616643929052,-0.07708652313845576,-0.001293661060802087,-0.06093189964157708,-0.07490636704119846,0.2707676130389065,0.08549127155740721,0.059571462208617865,0.06194511702986283,-0.13206961488318192,0.10907124891281361,-0.005102040816326481,0.011173184357541999,-0.028514753285395433,0.3824604141291108,0.17208672086720878,-0.10169491525423724,0.20391973868408764,0.20579310344827584,0.290928403543663,-0.04533678756476689,-0.014042154361009862,-0.04550758459743287,-0.1170234046809362,-0.0613636363636364
2011-02,-0.059123343527013206,-0.04384485666104554,-0.005586592178770999,-0.10724741396135584,0.04936014625228524,-0.040000000000000036,0.013215859030837107,-0.050403225806451624,-0.05249996017903502,-0.11428571428571432,0.06730769230769229,0.015473887814313247,0.04719435154217755,0.013513513513513598,-0.05128519078895588,0.23576134474478172,0.12457912457912457,-0.15474925462442357,-0.03455723542116629,-0.030456852791878153,-0.10309114555552779,-0.028169014084507005,-0.1579731068933079,-0.0891967447350438,-0.009125502078782377,0.00999057492931188,-0.12563447566599206,-0.1442515083143655,-0.002949852507374673,-0.06960784313725488,0.03959131545338446,-0.06459330143540665,-0.11067193675889331,-0.007692307692307665,-0.15647756232077104,-0.14655424031133457,-0.09295023772603195,0.008810572687224738,-0.15404302967287853,-0.056121698182620805,-0.0358744394618834,-0.12039312039312045,-0.07491486946651538,-0.06159605240769095,-0.12019853258523949,-0.09252669039145911,-0.07460732984293195,0.17402597402597397,-0.0630372492836676,-0.05234657039711188,-0.10512528473804095,-0.053350777729321175,0.036363636363636376,-0.09137250111966122,-0.16934807939979968,-0.13850314812929865,-0.046374261656403126,-0.07586206896551728,-0.13435114503816792,-0.10243902439024388,-0.17063492063492058,0.06611570247933884,-0.12050959188208277,-0.08822160148975788,-0.16566626650660266,-0.14269846767547678,-0.15814761608945493,-0.06834532374100721,-0.034682080924855474,-0.1345218800648298,-0.14269494151458884,-0.05827738292552742,-0.1581196581196581,-0.2514972290089983,-0.07337883959044367,-0.0806435989164237,-0.019757283327850317,0.04225352112676051,-0.2270192751688338,0.014669926650366705,-0.06738131699846861,-0.0705009276437848,-0.22066395420012241,-0.08775390520872206,-0.03153153153153154,-0.021126760563380254,-0.02824858757062143,0.17061021170610213,-0.1235058049630593,-0.0013786764705882026,-0.24757281553398058,-0.06561085972850678,-0.043824701195219085,-0.051146384479717866,-0.1346577516029538,-0.02799778336672487,-0.05188663020672102,-0.046511627906976716,0.07230499561787895,0.08241024956626175,-0.03553704581161621,-0.22101449275362317,-0.13368047750394707,-0.10909090909090913,-0.16554889131225015,-0.1421458209839953,-0.04608294930875578,-0.1061093247588425,-0.018467668299161577,-0.014382154388024704,-0.13586291309669518,0.11805555555555558,-0.04132231404958675,-0.03472222222222221,0.02083333333333326,-0.14685314685314688,0.037242686890574195,-0.05310880829015541,-0.0725190839694656,-0.06477732793522262,-0.04671276868215224,-0.09542318530755034,-0.21204444444444448,0.14231426942808278,-0.15216613814644386,-0.08798033106547132,0.02051282051282044,0.012430939226519389,-0.10834609494640124,-0.19383259911894268,-0.052023121387283267,0.018867924528301883,-0.1472868217054264,0.17936398993365366,0.035818700652999746,-0.04341926729986434,-0.018311242968328534,-0.11002444987775062,-0.030584503851382006,0.001210653753026536
2011-03,0.009750812567713929,0.10405643738977077,0.1404494382022472,0.08580797959555464,0.20209059233449467,0.04166666666666674,0.09782608695652173,0.0583864118895967,0.010557283348743285,0.23655913978494625,0.009009009009008917,0.24761904761904763,0.1874556422995033,0.05444444444444452,-0.054048323607769344,-0.0160438465371201,0.1946107784431137,0.007579548644591094,0.08501118568232657,-0.003490401396160525,0.1908032422227901,-0.025362318840579712,0.21770300626105232,0.05412926636291715,0.003093553319347242,-0.02631578947368418,0.018857186219456645,0.20571222821036983,0.11834319526627213,0.024236037934667998,0.08108108108108114,-0.005115089514066473,0.1007407407407408,-0.08914728682170547,-0.013043875446976272,0.09617723058215533,0.1024753454463252,0.09388646288209612,0.06991585515741705,0.018523571024886554,0.413953488372093,0.1494413407821229,0.2687116564417178,-0.039105469930492576,-0.028207014961981858,-0.0862745098039216,0.14568599717114572,0.1084070796460177,0.15749235474006107,0.05714285714285716,0.03003690976199569,-0.014742014742014753,0.1528822055137844,0.16760467450530547,0.2886816134668866,0.2459777875299598,-0.017857142857142905,0.11567164179104483,0.09171075837742504,0.19565217391304346,0.0023923444976077235,0.16795865633074936,-0.006793554544944125,0.07301506254786827,0.3438848920863309,0.06472464858388705,0.08091685787088809,0.08108108108108114,0.015968063872255467,0.1123595505617978,0.0630880445879205,0.0337534491759266,0.020304568527918843,0.14400159227745424,0.1270718232044199,0.1594885843421645,0.07842186713404065,-0.09950859950859947,-0.08468583907091742,0.17108433734939754,0.09148486980999304,0.12375249500997998,0.13707870359675667,0.15159838700251305,-0.023255813953488413,0.043165467625899234,0.21802325581395343,0.03297872340425534,0.04101178266135519,0.0055223193741371635,-0.001290322580645209,0.11985472154963683,-0.1333333333333333,-0.05018587360594795,0.14540623260990548,0.11522572383366514,0.07959513141903529,0.06504065040650397,0.2091676883258411,0.22853091671290304,0.09334436572374205,0.12093023255813962,0.04609199472501713,0.15646258503401356,0.15810853489866372,0.19103556292611024,0.1561996779388084,-0.043165467625899234,0.3279558070856152,-0.0029779630732579276,0.13172804532577898,-0.021739130434782594,0.09631391200951245,-0.003597122302158251,0.11564625850340127,0.07704918032786878,0.1686686686686687,0.1573187414500683,0.16872427983539096,0.06493506493506485,-0.10197164469061304,0.0408744226017832,0.0907214168875854,0.1475382568196939,0.12818133243342045,0.0056704624680454785,0.2613065326633166,-0.006821282401091366,-0.02783741233719761,0.2896174863387979,0.20487804878048776,-0.1243386243386243,0.18181818181818188,0.42851600387972844,0.09077695336927682,0.1163120567375886,0.019689201785801913,0.16895604395604402,0.10329516242112646,0.04474002418379697
2011-04,-0.04184549356223177,0.07987220447284349,0.2142857142857142,0.05459731543624158,0.11449275362318834,0.0,-0.07326732673267322,0.053159478435305996,0.1096435047327533,0.15217391304347827,0.13988095238095233,0.09618320610687014,0.12073216286888311,-0.043203371970495286,-0.019051981211140823,0.12036661940449656,0.057644110275689275,0.10400717123752301,-0.05154639175257736,0.11033274956217154,0.032818413843960004,-0.048327137546468446,-0.049420087918988886,0.20414369645676422,-0.006132577100319003,-0.030429365535748487,-0.14813987263992845,0.09952604352307648,0.08730158730158721,0.13168724279835398,0.027272727272727337,-0.010282776349614386,0.11978465679676975,-0.11914893617021272,0.3465518039311617,0.21551634485388438,-0.01923594468864942,0.017964071856287456,-0.004572968674059985,0.03349373845991943,0.049342105263157965,0.0473876063183476,0.1895551257253385,0.11919738331865637,0.006663301362948015,-0.07296137339055797,-0.01851851851851849,0.1317365269461077,-0.05416116248348746,-0.04144144144144146,-0.05708637093784752,0.06717581047381538,0.08043478260869574,0.1363615430667915,0.10161755438000108,-0.02451665691310667,0.08332774236833274,0.3612040133779264,0.05169628432956386,0.07727272727272738,0.0011933174224343368,0.053097345132743445,-0.0669304691916337,0.1908160837497026,-0.04175588865096358,0.10918916089863528,0.016042837790269715,-0.02857142857142858,-0.04322200392927311,0.07744107744107742,0.13510427075357834,0.09932475327523527,0.22719734660033164,-0.080422774129007,-0.08006535947712423,-0.002751204043455191,0.059371704213420085,-0.04502046384720326,0.01771789002131441,0.026748971193415683,-0.007307113690092404,-0.0710479573712256,-0.0276699916705605,0.0683075361583354,0.004761904761904745,-0.0482758620689655,0.04534606205250591,-0.07209062821833156,-0.12323211943912038,0.006864988558352492,-0.15245478036175708,-0.12,0.08173076923076916,0.03131115459882583,0.08797329828814626,0.025828168748230462,-0.046087672429726,0.011450381679389388,0.19805103362811916,0.12595343235648326,-0.08762179547819504,-0.053941908713692976,0.03448376487891136,0.18823529411764706,0.12174043877714147,-0.031096499709920677,0.011142061281337101,0.011278195488721776,0.29554642463209535,-0.02658303464755074,-0.007509386733416723,0.20634920634920628,0.4002169197396963,-0.0072202166064981865,0.11097560975609766,0.1156773211567732,0.0688948887440648,0.0023640661938533203,0.10563380281690149,-0.03658536585365857,0.07861548375218641,0.05325352185355281,0.1308345485949507,0.6938686766197999,-0.0011217189720068577,-0.02708323704764981,-0.009960159362549792,-0.04120879120879117,-0.028634523371365517,0.0847457627118644,0.11336032388663964,-0.11480362537764355,0.0692307692307692,0.07536664856056485,0.20872974061793048,0.13087674714104192,-0.04471518800827068,0.0916568742655699,0.05740309256513454,0.02546296296296302
2011-05,0.010078387458006821,-0.10946745562130178,0.024340770791074995,-0.002736500461386737,-0.015604681404421283,-0.10434782608695647,-0.06517094017094016,-0.07523809523809522,-0.09647097625329815,0.009433962264151052,-0.07832898172323755,0.054317548746518174,-0.041997200186654204,-0.14757709251101325,-0.05630892418959055,-0.04551412429378532,-0.033175355450236976,-0.09193750137154644,-0.10217391304347823,-0.001577287066246047,-0.05607384331751719,0.166015625,0.0382294801059091,-0.08628786983202397,-0.015372543424760132,-0.05921020115652642,-0.05016393442622946,0.0043105525304782955,-0.07542579075425793,0.18181818181818188,-0.1493362831858407,-0.02207792207792203,-0.058894230769230727,-0.10241545893719806,-0.027264692885550112,-0.05361624458133696,0.016346530772246126,0.00588235294117645,-0.03510952306975301,0.19166327248491122,-0.040752351097178674,0.024361948955916368,0.08780487804878057,-0.06752655538694996,-0.19732223447999198,-0.09166666666666667,0.01383647798742138,-0.003527336860670194,0.05586592178770955,0.015037593984962516,-0.05399030271261962,-0.18183145903315323,-0.030181086519114664,0.03999945964931251,0.02621177449552725,0.04762156051848776,-0.12497677587167899,0.19901719901719894,-0.11674347158218124,-0.04641350210970463,-0.1942789034564958,0.19957983193277307,0.08784684357203432,0.027172827172827096,0.03910614525139655,-0.11074411362242254,-0.07105288022424494,-0.125,0.07186858316221767,-0.16562500000000002,-0.06562249914256313,-0.06188313733725326,0.04054054054054057,-0.07224482073597582,-0.04085257548845467,-0.12138065387817942,0.01951920095311155,-0.14571428571428569,0.16440927857221732,0.008016032064128265,-0.16605325828101325,-0.04397705544933084,-0.044712814191095074,0.009500736307063828,-0.11469194312796205,0.14855072463768115,0.027397260273972712,-0.14650388457269703,-0.10253814115102289,-0.004090909090909145,0.027439024390243816,-0.05405405405405406,0.24,0.10056925996204935,0.023542335567592776,0.053959151128557314,-0.004826152816430063,-0.015094339622641506,0.05237669848135784,0.0017826900793296296,0.014774877524041496,-0.10964912280701755,0.0,-0.034653465346534684,-0.10465515940546744,-0.17228853139595224,-0.008264462809917328,-0.17472118959107807,-0.22968809294881243,-0.03620742559067203,-0.09583858764186637,-0.18947368421052635,0.17137877614252517,0.05818181818181811,0.001097694840834329,0.17871759890859473,0.008710042679209051,0.20283018867924518,0.16878980891719753,-0.021097046413502074,-0.13260646923273878,0.11307628239674683,-0.1239653548204176,-0.15172000684579834,-0.07736075064883208,0.0800437033870125,-0.06841046277665996,-0.0902578796561605,-0.10995756289784786,0.11328125,-0.009090909090909038,0.16382252559726962,-0.08633093525179858,-0.013259249905291037,-0.03934161442910433,0.12359550561797761,-0.10957469044243373,-0.08180839612486546,0.10817307692307687,-0.030474040632054167
