date,K_COM,K_CON,K_HV,K_MAT,K_ENG,K_IT,K_FIN,K_GOO,K_DIS,K_IND,K_HL
2012-07,4.46047167749497,-3.4274339486065952,-1.7916317686901495,0.5396977692492255,4.694087026650529,1.771670902109168,-3.7183040147013124,1.8324480927088382,1.9343850314625932,-0.4490345756623215,3.5196023410566823
2012-08,4.5562614120511435,4.416669789753791,-1.2532908153806255,3.948467135870204,2.4405189166476937,-0.7908563146410752,1.265238271148883,5.21823656321867,1.322258336342852,2.0049616599007836,6.775535493007623
2012-09,3.7337529447077022,3.3199935394720326,3.999098794637823,7.408141548605163,4.011928973048717,5.064034871811152,4.728682170542631,5.22307345651194,1.4309408281492964,4.907249773375488,10.359762921208592
2012-10,-4.463033108866455,-15.712226217150405,-7.3747111496244795,-8.929143800689621,-6.717821904190735,-1.1728698280748184,-4.081217979419749,3.5933016403272067,-9.087203418418998,-4.944308039242551,8.24554485193325
2012-11,-2.7799702637713586,1.6238382755991543,-1.6274582415654826,-1.4302169322326752,1.6548650743324123,2.9027398622039735,-3.2516757705518318,-0.2594261617330895,2.3619206646155133,-2.316944736987969,-5.429879952813832
2012-12,-3.113406149401965,5.8460914529048,7.083135203677293,2.8640676902435436,5.1948051948051965,-0.05499037668408313,6.501407569596496,0.9471404441404818,-1.0371563790152138,0.5935425296487606,1.3189272480463865
2013-01,4.438230164375279,-1.8314877964673126,-3.24532351471869,-3.8120082467286487,-4.3872869979163065,-3.4246626268634506,5.053086039032562,0.8499717702612486,-3.627391127391122,-1.9416051806223078,7.048322560787934
2013-02,4.362510029294864,-0.15417040708792795,-1.4705601132082524,0.6506714491929522,-0.06546532060779375,5.94430629229572,2.840448433000642,2.914202538603261,6.464129229794646,-1.774106331327585,3.810506376213496
2013-03,1.6860059716436337,-3.301213767761857,-7.429547395388559,-4.121079107769532,-6.306888705006209,2.329045854225731,-3.634633682207422,-0.8624611793563108,0.7085657617453833,-4.4814055636896,3.2226005637107313
2013-04,8.265639835425675,-18.71892307070381,-6.6420664206642055,-3.44264895859302,-5.511550244252483,1.3613606504988773,-3.297788309636651,3.880918650358156,-7.818162123838035,-9.736477455272286,3.9924554508578236
2013-05,4.050345107592368,9.474548031731045,-0.00898311174990507,2.7955121584827713,2.3522997234879606,2.5474315500378486,3.150616995828326,-3.5765049364219648,6.202163172653208,1.7158227934084058,-6.635653737867397
2013-06,-3.134121025769099,-12.563887059037327,-1.7159284880064685,-9.886973398789822,-8.698299151478261,-8.322857455181476,-6.428349218020857,-5.700199203187251,-0.7719891167136894,-6.134469494604133,-7.362491770233026
2013-07,5.165885177486662,4.447677439467945,10.102833638025599,6.434815659445081,9.345697020212551,-1.7967597215804876,4.346249168832728,6.154609884132367,2.1439215010491397,3.050697932526081,15.663633731387815
2013-08,-3.920817564772383,0.42533081285442975,2.1834333035843922,2.7044721398897575,0.3477846593616052,1.466894327452084,-1.49606071138918,-3.9192469951444653,2.2919437111724283,-0.31481711610952257,-9.583304886097267
2013-09,5.229795241436497,8.255108359133123,10.407653403205174,5.293169991075675,6.009590276788668,5.24949890806834,4.735720061751092,3.232019882980386,2.4263767820675186,5.814807119606602,6.414128702072297
2013-10,4.262928584959269,-4.063329367621482,-4.509078867487181,-0.4700158506516394,1.234280391243603,2.1907665195733506,4.8935931270705835,0.0963023895030446,1.4742864179054793,-1.6415116568271881,-1.7266527378089536
2013-11,3.4868932638570937,-5.058189449585038,2.33884329364622,-3.109897037192688,-2.032347684521596,5.881371253737577,-2.3714568667862257,0.6273676615020651,0.8466112215657295,-2.4235084310411437,-1.409603273296156
2013-12,2.238779766711829,-3.486473587701888,-2.6317771084337416,2.5225718818842946,0.43711898848497466,-0.7447395381826927,4.316655243317347,1.0656521392717666,-4.098019252128848,0.17049019340407146,-4.072814269904312
2014-01,-6.294518054496612,-0.37998074070219046,-3.9402961989095653,-3.9000656876607476,-8.064994739634379,-4.965130281736729,-5.065769589613522,-1.8654289599716156,0.3160815538665762,3.01049793717576,3.030123088146719
2014-02,2.9870329783101113,4.3394205397497165,-2.8661138394654118,-2.461884239306733,1.188380281690149,5.2579544663371225,-0.4291013786612119,1.989255409951296,1.570136617279183,0.5538372062283692,1.593182660244552
2014-03,-0.4249170806701841,-1.3395763433321717,-1.2121840033153752,2.5275860840232367,-2.746121502102361,-0.32477411332035855,-0.663107848861455,-0.9195990784317543,2.231652332057732,-0.34309150421305556,-6.65613096685308
2014-04,-1.1915568866555648,-0.05075755653122238,-7.104352385946511,0.12048332348613133,-1.671735543761299,0.9854603128255812,-2.888450396742115,2.716829636696083,-4.115243495663767,-0.267767635730487,0.2344218029641354
2014-05,-3.628629714831366,-3.486275804281025,-1.5083092485549177,2.263286393668351,-2.7008450248655613,4.421196509305014,0.9121957546150306,0.6346380821546704,0.2594541316983223,1.2128185797986912,-5.156478730499703
2014-06,4.533171193082008,2.4704025256511386,-3.351673544245759,4.892564975842673,5.737585705381254,3.7808991592408026,1.769342815525654,1.9438195766280142,0.33203219121968885,1.8804066591746604,1.9973697188886863
2014-07,0.03087816052336212,3.8075431975146845,-1.9142274301437445,6.872485248589588,-1.7782930351826987,-2.4340254196177247,10.858064968778503,7.727924257855223,5.413570670368251,2.9308022830757396,-3.980086138197192
2014-08,3.8406317300789583,-3.680253264740796,1.9806050639646022,0.6035892363283946,-6.1216528462685,-1.2647764422180408,2.3682644962849553,4.121184534178335,-1.3459698364241102,3.73707165109034,0.772128762728963
2014-09,2.8510197027307393,-2.190324568611335,-3.8700497984349047,-3.4463038767156284,-5.804822435084656,-1.1003191429093007,-4.717214432326822,4.882006271700834,-8.533318553825108,1.0955086547586257,8.01562037311221
2014-10,-6.9521556185892734,-7.841747394397625,-8.62647392569934,-4.224986231906646,-9.087721282732863,-1.6382904242115637,3.0807563036115093,-3.7385574811228395,-6.231064431428002,-2.287282708142724,-2.032966091530597
2014-11,2.6980950798592973,-3.0851185050136842,1.1743743419454056,0.6574736088357458,2.996105560463347,2.563720954309856,-1.736054284743127,1.7195436755766291,1.021540118470643,1.1296755678778192,-1.7043715512492064
2014-12,-0.9256784322552614,-8.535904294406382,-1.9692603266090236,-3.951410371104902,-3.6869254279466968,-2.102799316101267,-7.60114792323262,-7.081167369325858,-4.467555451313188,-4.504298683340336,-0.9056617202234829
2015-01,4.579339723109688,-0.08355561268759137,-0.9935216941586278,3.457485607837407,7.939593864061112,3.2770509763485167,-0.020798380499453817,6.442006960045821,0.025667351129343707,-1.3976504362935849,3.8209469771784743
2015-02,-2.6334012219959235,11.051429674182224,3.6977978170620984,1.1551978479694691,9.348455093716957,-2.304452279180058,-2.3132610323690073,1.576764859249935,-1.3505372025303664,3.67901518343996,2.71700593210078
2015-03,-1.5381290048179785,-0.3649317925102036,-1.3388832917970217,1.73927962512197,-0.4016917812586285,0.6738544474393704,0.5508390357477522,7.193494239011744,0.8810174111207214,0.4520261115900981,27.033102101293103
2015-04,3.918847147965865,1.1365948664283199,6.873941902023484,7.158591469134379,17.41603004566601,-1.1889580438658287,8.540648914240535,6.3952869631318965,2.5145880862560865,4.105104405507798,15.670499353855337
2015-05,-9.591206754390146,-1.7963899747068246,-4.611400266525855,-0.32162563562864177,-4.484447554226845,0.045587923694800914,-2.217886178861783,1.1238684509477403,-0.7523853787899548,0.2720687827572066,15.30815109343935
2015-06,0.38063222635933425,-0.9629174349518599,-6.223475762448272,-2.095832017682353,7.4834462287845405,-7.699564865801534,-3.7794332845550227,2.2785722360388894,-7.428281793189317,-0.37234542379251945,13.4527476895558
2015-07,2.795485774784323,-1.4805839588628134,-18.239824600854504,-9.091916952227376,-7.227955885216597,-7.948295403186001,-1.4447870148902808,4.956445451468272,3.2286669920131406,-3.4355509968285514,-11.394661352836833
2015-08,-3.9458882996596056,-11.43474217836038,-10.674871935916396,-3.6419472499695127,-5.473609891997089,-4.4551538682337855,-5.322372481903381,-3.862152485256942,0.6295726170503446,-5.566204749404791,-6.878314723923351
2015-09,3.0570342205323175,0.013547840812866419,3.0213224540066363,-3.6219711438893687,6.506182185213216,1.4412434381126937,0.9734775522299621,1.6252704219952285,2.5392023742000447,-4.09975952214724,-4.892224563563897
2015-10,-0.5844155844155874,-5.106844119340326,3.261478686442243,0.3330706969414843,5.0378597625117205,5.978443001769151,5.464657284986862,-1.7939666671157872,-0.21455510546165568,4.047185709470846,12.43470399142781
2015-11,3.236149872335381,-3.597302023482385,-2.655571635311138,-4.472603962163135,3.2651551377247623,3.0393728581724178,-6.336352631798647,-0.04184416136754354,-3.6552793813797946,-5.145315314148002,15.854366763457662
2015-12,-2.8535890946738807,-2.35442194498946,-8.596595554894815,-1.2007074707919174,2.365974697700435,-2.492952217821076,-2.6620318790201547,-0.518810304835382,-0.899670469537317,-4.71955850613337,-2.651174348560026
2016-01,-0.7519297804157832,5.015733404102063,-5.981376814540729,-4.341796727263569,-3.344884094090339,-6.834184831139945,-4.250286150324312,0.0807108069700968,-1.6637832448758272,-2.42863901592808,12.355095106901736
2016-02,0.6696345346487442,-4.151624548736466,5.994291151284492,9.129128337594562,5.928738575654546,1.4722866009349023,-0.9308256295824102,-1.756973786695526,2.4803492408067784,-4.430110054807013,-10.529552549835286
2016-03,2.46072251316658,10.467043314500945,11.710461889995095,7.358251313326503,11.283021699080532,2.431886279701767,6.544822704163722,-0.07156388128815028,-0.11289768792517307,-0.29519387472709546,5.479182172409258
2016-04,-0.33472379864520896,4.654096627910942,8.477609759661053,8.840468851942674,-7.491722474418328,-1.4663643235071855,1.4209350084561478,4.42398966495352,-0.8144812197409701,4.8820354664610655,-4.0319601535747545
2016-05,4.841143188742203,-12.008861666775273,-5.549008384120679,-12.418739729425265,-2.8633201881888115,3.0853022399509156,-4.0929055311546225,2.5892731074639075,-2.9481042027665993,-1.3085156433780276,7.525161000125413
2016-06,-3.4953713313130463,-4.021030805687187,-1.654129977540908,-1.3794975277610533,-6.670723675983892,2.367132502864977,-4.474043715846987,-0.6390090444357011,-2.707806277462388,-0.2085630009236339,2.2834962390893443
2016-07,4.380493540385144,7.545714065272713,14.23496574473484,7.84712583161824,2.023134295029272,5.2354194078349625,5.413267461890969,-3.749876323340251,-0.5580023887727714,1.743647926432379,-7.527321491071104
2016-08,4.224133194131552,-1.2698184948704894,6.609760741257875,-1.7197381559968972,0.5410611101383411,6.227333955030567,2.9892854389886647,-4.025493421052628,1.7640987144599718,3.8046189511987683,-3.213748054400256
2016-09,3.9283784318118853,1.3152158116552792,-0.6369616334791939,-0.6276811921426928,1.4638011807938112,0.6379243074521979,-0.23950661637026638,1.261728289276376,2.1152604887044735,-2.9598428201902616,-3.0889014846938845
2016-10,-2.523097214383996,-1.9579717420928233,-1.090375340742289,-1.04176133781696,-0.5561324762485054,-0.622895949237845,7.750135045915618,-6.492352605191353,-0.5893472031592517,-8.38419297044557,-24.671856510049473
2016-11,-3.3137311024953875,-7.841989758595458,-7.3927132862897205,6.038550288725353,-0.22611352279691133,0.23667561785989388,-0.5333593282179194,-3.6921406271209434,-7.857718137061953,0.09380415600106495,-2.085552806919344
2016-12,-2.529771916840473,4.798380695348459,3.0446726404604663,5.523617742267262,4.794609416221918,3.8096535440221624,-1.433651611458009,-1.1252055438101816,3.8150380189404753,-2.255543554228334,3.6415495641697104
2017-01,4.4287982328984565,-0.889982957773161,-1.5392427560379507,4.432178436220746,-0.14609746434230964,8.05891248109778,3.9217635862617506,0.15917892185977056,-4.536419229454447,-2.0297061882475265,-10.707464917379394
2017-02,1.4099123514403233,5.047764615972494,9.412068076327994,-0.4136006837674011,1.843356065302748,-2.8687742510018377,0.18861993083936213,2.2890080174581273,5.086870026525192,0.6900326770282073,13.077469793887687
2017-03,8.710133686179677,0.8875632025026281,3.2317935423049837,-0.7457974903322451,5.3626070370520695,8.953979877359043,2.214158060599458,0.10280670021411975,0.2997393844930585,-0.4991516070045887,-3.0181452915641116
2017-04,1.4312096029547527,-0.6670272219217677,0.25969578493763024,-5.398958374746554,-1.8241765014020195,3.4697557510518617,3.1605360098232893,2.0354897993853482,-3.358373284008409,1.6721854304635908,3.041811276870243
2017-05,5.736275558760773,9.6950998185118,1.8814755778207903,6.173565875183851,8.910580333322859,6.96451204055768,6.6733944004554235,7.628388502928751,11.268944325816378,6.57221950822342,14.309226961985889
2017-06,0.6501819726845159,-4.083253366864092,-1.8020283295616446,5.102121595946807,-3.0000000000000027,7.067460552560378,4.855063674954518,-3.2984572979510407,-2.236745105840232,-3.729792500687601,2.236403653118324
2017-07,0.8292785887267007,-1.6973125884017004,-2.355752816660983,7.052875381312851,7.440060607861199,-4.150546658489473,5.951210484309399,0.9801711663891544,-3.310093060833652,-0.11268946908974398,-4.178801185033176
2017-08,-5.329726930683254,-8.762940866818724,-5.043706293706296,0.23746075301442904,5.37977090001589,2.986596876774006,-4.988100176859767,-4.318271827182718,-3.9012403753311498,-3.060348936981594,2.6818193748195718
2017-09,2.772120520907295,-4.411877836756684,-3.645401822700911,-8.117712089705453,0.4946370584183457,7.455972345494466,-2.1590504314653702,-5.255196496033953,0.2788852319642432,-6.18115656963022,5.4351938000347655
2017-10,4.534645392881798,4.885115287111175,8.079360529919422,2.3061277107743194,0.945237582332914,5.523603340419325,2.4627128596594217,6.65713491401565,7.521805593022202,5.195939689361784,4.406388487534318
2017-11,-1.7879291761226712,-0.506426242087088,-6.6798279215039225,-0.083071983273586,1.336032126851916,-4.533713442944409,-1.2814194184327277,3.5181268432184387,0.7114482841014347,-5.919184202222183,6.8015269302571735
2017-12,2.9642742905043873,-0.8097790460031451,-15.910454358877201,-0.6240249609984483,0.4033107215560605,2.0808520187112656,1.6881654262791868,-1.41438848920864,-2.6637642648698723,-1.6329196603527052,5.79528654665622
2018-01,-0.7728935570779027,14.100221591571739,21.064884349654566,6.293535378223147,7.229796294530777,-0.06510141447618745,7.689848486578432,-0.6129865580804639,1.5167118613083064,8.901331610494957,10.897709898564777
2018-02,-11.47156937892021,-11.64565587734242,-7.062216984058067,-6.617790119744582,-5.1947128208167825,-6.177241962774971,-6.283000063614574,-7.236735832709218,-5.709089162875025,-7.722224053261262,-9.385411918183406
2018-03,1.4249478677609506,4.025913928736702,2.7665609878191333,-7.30649392467162,-1.0428519625373611,4.457228907514543,-5.4246990677889295,1.618673716538166,-1.6354411362145993,4.200300021430103,1.4249547032912258
2018-04,-6.317668913029106,21.774911032028466,1.8704942521270418,5.078875311618791,-3.3498022466798894,-2.059710898080558,2.9486704068327763,4.591729434582459,4.354297992414935,0.5501473915130006,-4.855574777303273
2018-05,-1.9905797194450514,4.02435312024354,7.583678673892269,-5.74737231032505,-3.9359115155318536,0.5843700834247789,-9.12946480444331,-3.926182993491123,-8.085982560375093,-4.929349400876115,-2.7133787117172847
2018-06,5.6890501008302286,-14.994732529556366,-13.798927375625947,-8.055830651151275,-3.317342043482696,-2.1666075176242194,-0.2953775334057829,3.4331736508379507,-3.8797873201802946,-7.282571669326066,-5.174261566611483
2018-07,0.4423216310145417,1.3494904984852507,-1.2752646775746057,-0.20532498569456603,2.5541948198198217,0.16749368539847875,0.5322286916151553,-4.789597931577161,1.436955087256231,-2.6568693802571652,-4.9498536728796445
2018-08,0.12273722515188101,1.0495923913043548,5.950349918178355,0.7948821730527023,-2.1391952453177154,0.9858449652607071,-2.3868144765209487,-2.15594597147446,-0.8096829779724701,0.09932261973342182,12.326899931847525
2018-09,3.7447484815257503,6.551480722041081,12.122905027932962,0.06023357240856342,2.5779847396768307,-4.511424662749985,4.9413209963668825,2.790716383089986,3.6405243806294507,1.0160544541683914,5.636166477331406
2018-10,-9.455920861216171,-20.547037667991674,-15.79471848530144,-18.536313471935784,-8.191812289769473,-10.825710192367433,-9.171969763010745,-12.56906725937984,-16.42555655036385,-10.93648704398561,-26.44058821133244
2018-11,12.275720056660177,11.312289060948967,9.3734772015315,5.88830959125306,0.9777638770981367,4.301936235259873,-0.6348205226643255,7.939918004905366,2.77005855866741,6.941503440974062,10.699353752609642
2018-12,-6.695987897691092,2.1473924520225562,-1.6389269006778617,0.6228999741535235,-3.8163998259574172,-7.065591258486781,-2.8590746643485043,0.9022755921183734,2.7173401887324644,0.618773590743138,4.123020279937162
2019-01,-1.213824705933908,5.576896214555105,8.382942927397451,8.96586268012638,5.717505980494386,11.802694816340553,4.5568829102686115,1.2837793411795584,9.933997176757847,5.706906094336128,0.08647859174415462
2019-02,1.311120123697762,-5.963682069262055,-5.540463894444613,0.518604952677304,2.3433250411586837,0.646721295745456,-0.6602632901762107,2.4270899264813295,-0.3373266515818152,2.4143347489673728,2.044891611144206
2019-03,-0.35465650860371234,-1.1572282799859335,-8.289353095471352,-4.181372606498379,-5.477209592380516,-0.06625862792206672,-3.870297178649096,-1.4307783719548328,-3.2293784995960695,-6.136862834204349,-8.911771346855835
2019-04,1.3671801438740472,0.06761325219744041,0.9993108201240553,-0.0061186778760768945,-1.5489230261727438,2.8376541296000424,4.030387958629134,-0.6108391805110247,9.026923159962873,3.584757216921197,3.3820666291398016
2019-05,-3.4492581308364856,-4.665718349928882,-5.779597407028314,-8.5140493440376,-7.363098456407013,-8.504874903754288,-3.744324708713964,-9.488997970224567,-9.06174501960474,-3.7508763729843353,-9.312246488301001
2019-06,2.4936824146644776,4.703819755296923,4.301853997682503,5.6263795063875355,1.8989214783637909,6.224842591935431,2.9650782826130095,-0.02412329685056447,3.866701508354753,1.212010845372502,1.6442113844425066
2019-07,-0.9161337154728888,-12.650967259253976,-8.030134703513403,-6.865414571750616,-2.679133254812116,-2.2664255000310107,-5.632442426834827,-4.370051296716659,-4.579539180812475,-0.7956658203554401,-14.460442960803332
2019-08,3.2171683360911363,-4.510971531119989,1.3853761654901486,-6.029371770465053,-4.048509163855196,-1.9796081801668142,-7.825591086546469,-4.372570275119614,-1.1256774571554162,0.5360417548314178,-3.6643078424043463
2019-09,1.6245288560379878,5.608235093114633,7.346042147591048,4.553873759152616,-0.4336820643957351,3.759701894048839,4.406795793080476,4.938971357093291,3.6162159359421686,1.0583495359698603,3.38806941859624
2019-10,0.18664916579864688,-4.639029322548027,-7.301168880718678,-8.367818637288405,3.105396048624298,1.946889058531509,-2.9232569093091465,1.3614817987949834,-2.9753011402223195,-1.9556895491600113,17.162484495754214
2019-11,2.335378642643793,-1.7516328781067125,-2.4657636758212864,1.4454664914586024,-2.0213750736346014,0.452584582925164,4.684394221589239,1.4460930681243989,0.4229202124916176,-1.04994841293925,-3.5527180138655967
2019-12,3.757861912228466,2.17137923591626,3.030651781946503,2.2631171460901767,3.1890954066032373,8.980904560307955,1.8583859103549205,0.24180621088760734,2.8217789092936707,0.13698070003271834,6.832983400224046
2020-01,-0.19300211679740276,-10.60926145005916,-11.32665599285102,-9.942635839496837,-8.518324302278169,1.3176857257165775,-9.900336127053077,-4.869631209005643,-5.365234082330195,-7.637967292104786,-4.478587084808627
2020-02,-1.4721477138045058,-10.625324951552672,-8.901952550913295,-5.844313313394222,-6.658356610588934,-4.001426654664641,-10.30072983187802,-8.748670414830572,-9.253227168536615,-11.81086697024626,-4.553427619530936
2020-03,-7.169702725258276,-17.980855677190753,-25.87232081124683,-18.67445054945055,-14.482059480061215,-13.545813208782265,-17.257223806323907,-7.158319803505275,-19.904945493219884,-17.059781927559847,13.45781538052555
2020-04,12.742423490898268,21.61325681862145,17.130953861460018,14.394899079469647,16.064833812064006,8.365137671001598,9.703900436796253,16.911418514449707,11.937217311921655,15.881410740729551,5.503657219698055
2020-05,14.18994720633522,4.135517735008731,8.81775229601316,-0.5352331032446367,8.180621845108327,7.387036923381962,0.12204881952782021,-0.44490469067618443,4.74592921420165,5.940955560191963,4.194487493301291
2020-06,6.604605019191601,-3.533424978361588,6.854327251439174,-5.689156089957692,12.20541777116091,3.500334118805637,-4.028696468895509,-3.280425318796465,-0.9015784258210702,-6.863276057308864,19.60596245893511
2020-07,9.961284260267345,4.048134269277459,3.9811897913527794,14.472907566993287,4.343815988543787,5.812442126188255,4.685059864653818,1.9079484575093009,9.452256595687714,5.2836073373156545,5.318250493937149
2020-08,11.20099257622007,1.9123465557471908,-0.08781558726673744,-2.488742222680562,16.675971156082813,1.9160210348841966,4.091496767777225,3.3956106236197714,13.248825371965523,1.6167499309617694,9.34936621324367
2020-09,-5.642643652256796,-5.644318351500677,-1.5249395737200633,-1.4682553671519827,-6.490692929816522,3.7619690960009278,-0.7356875334403434,-0.8571725591373647,2.366135096590183,3.117819996541238,-9.959128752838275
2020-10,-8.53295640529682,0.5222345307801968,-1.829703677258132,4.94982200676195,-0.5365645654182294,-3.3397359490422662,4.681694804319769,-2.6652431700760593,-2.210823324115707,2.6977167636982102,-5.052508882238893
2020-11,5.522998223496933,11.718094038623006,23.243022092917553,10.869639326378966,21.75413525776142,14.680956345528507,9.974438661983488,5.206150230143969,10.547068939464799,14.387029044675149,21.754116744378216
2020-12,5.226220756408528,12.70139508666448,0.48319870163402445,13.33692059343532,5.522268061807134,21.80234847732512,0.48325334849421697,8.176791465753164,7.466397630748212,5.539239680208841,2.720145298482368
2021-01,7.446701877481776,4.684699704080342,-8.608031715733066,-2.8906673901248015,17.98332693772906,9.822146500002793,-6.062371031085656,-1.5170811462008382,13.58521192446065,6.993506995439436,-10.00286299469244
2021-02,4.024671158855564,4.670143727355969,6.4063943447001614,9.036304460182443,-3.3962299726133183,-0.10496080609898595,7.015181845559715,0.8894947006037768,-0.9640815630065691,6.270883378185577,-7.938333537256836
2021-03,2.3444155862073712,7.9802206162038924,17.393930243092235,12.672628045812084,-1.6565662480116372,-2.1165417772902817,13.2149183068748,3.54739531459749,0.2288292556857252,9.556586617719542,-1.771427052520047
2021-04,3.2515502830951837,8.133718472594076,9.459807073954995,21.25412166003411,7.36155834619221,1.708063557558126,4.96549304012166,0.5411463604352518,-1.9881495329110987,6.270360832738664,-2.455137968625576
2021-05,6.958298516816397,4.612828615174114,3.3958051818341994,-1.5059591346830214,-4.476763531499572,-3.0179392859808862,4.048030311472672,5.4963064022361285,8.555674917238498,11.383276888940784,1.7227371983624895
2021-06,9.090409721501679,3.213651792109107,4.400818228308423,-3.156030732027748,5.476615529011086,4.8357942737018655,-1.9787399255629778,-0.7246776800851729,2.029667477860464,-1.437708054834741,1.9849772867172044
2021-07,-2.3811521956841553,-0.7602956705385355,-3.5839660380439287,5.059869054875055,-3.441016067554359,-2.1943327628287435,-4.638330419580406,-6.558588040922664,-6.460743658514856,-2.878797952263812,-3.7983290866514086
2021-08,-2.321169640247367,-1.7815340649986355,-6.2574089754445446,-4.264099037138935,-1.721967555756121,-2.0054102328471046,2.040962474935548,-0.22866566359796003,-0.907811623797794,1.341730558598031,12.094269944009838
2021-09,-8.145525168543289,1.3093137710093794,-4.504260379971692,-5.688482289467512,6.8248827879549445,-5.577480861585271,1.4962453505509066,-6.171934906705301,-5.449255245315254,-6.912996487435841,-11.798630471824778
2021-10,1.912506347873033,-5.310113046135045,2.8785824636630153,-4.509182108361309,-5.873942355549511,-2.216291223240574,-1.3566400685926183,-3.2026950947096955,1.0118405673534614,-10.298535622541827,-9.186243126985582
